"deviceid";"dt";"name";"switchno";"Location";"area";"rating";"totalload";"totalload_b";"totalload_y";"numberofpoles";"numberofpoles_b";"numberofpoles_y";"referencewattage_b";"referencewattage_y";"referencewattage";"typeofload";"latitude";"longitude";"mobile";"city";"userid";"phase";"wardno";"zone";"commandmode";"updated";"cpname";"cpmobileno"
5135;"2015-09-23 11:33:40";"";5135;"SS-82/B/1";"Doctors Colony";830.0;390.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;56.0;"1";17.74637;83.3164;9130031940.0;1;1;1;9.0;"2";2;1;"";""
8974;"2015-09-23 11:36:01";"";8974;"Jamnagar";"58,Digvijay plot, Ne";24528.0;9980.0;0.0;0.0;278.0;0.0;0.0;0.0;0.0;0.0;"LED";22.456098;70.065493;9130033582.0;6;8;3;14.0;"0";2;1;"";""
8975;"2015-09-23 11:36:03";"";8975;"Jamnagar";"Madhapar Bhunga, Mai";12087.0;4905.0;0.0;0.0;159.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;7388171304.0;6;8;1;1.0;"0";2;1;"";""
8976;"2015-09-23 11:36:11";"";8976;"Jamnagar";"Gulab Nagar, Near Ha";21850.0;8860.0;0.0;0.0;273.0;0.0;0.0;0.0;0.0;0.0;"3";22.470702;70.05773;0.0;6;8;3;11.0;"0";2;1;"";""
8977;"2015-09-23 11:43:24";"";8977;"Jamnagar";"Bedeshwar Road, Opp ";8067.0;3265.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;0.0;"3";22.463157;70.062614;9130033723.0;6;8;3;1.0;"0";2;1;"";""
5154;"2015-09-23 11:45:52";"";5154;"SS-82/A";"Doctors Colony";620.0;310.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;26.0;"1";17.74637;83.3164;9130031291.0;1;1;1;9.0;"2";2;1;"";""
5232;"2015-09-23 11:47:31";"";5232;"SS-63/A/1MTH Opp";" Krishna MandiramRod";940.0;440.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;63.0;"1";17.742;83.335;9130032175.0;1;1;1;9.0;"2";2;1;"";""
8978;"2015-09-23 12:09:24";"";8978;"JMC";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.463157;70.062614;9146053216.0;7;12;1;0.0;"0";2;1;"";""
8979;"2015-09-23 12:12:09";"";8979;"Jamnagar-V";"Kesabapani Vadi Road";8301.0;3355.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9075053681.0;6;8;3;5.0;"0";2;1;"";""
5059;"2015-09-23 12:13:46";"";5059;"SS-86/B";"MVP sec-11 ,opp mant";840.0;420.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;20.0;"1";17.7341;83.3232;9130032027.0;1;1;1;7.0;"2";2;1;"";""
5176;"2015-09-23 12:14:33";"";5176;"          SS-234/A/3";"Dr.ColnyPark Up Rd";1160.0;560.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;31.0;"1";17.74772;83.31479;8669614860.0;1;1;1;9.0;"2";2;1;"";""
5236;"2015-09-23 12:26:43";"";5236;"SS-34/B/1";"Kartikaya Residency";720.0;360.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;33.0;"1";17.74099;83.316807;9130031743.0;1;1;1;9.0;"2";2;1;"";""
5042;"2015-09-23 12:29:44";"";5042;"SS-261/B/1";"Adarshanagar TTD to ";1400.0;680.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;28.0;"1";17.73688;83.33508;9130032631.0;1;1;1;8.0;"2";2;1;"";""
8980;"2015-09-23 12:34:36";"";8980;"Jamnagar";"Near Viral Bag";25528.0;9180.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0.0;"LED";22.479277;70.057796;7888007626.0;6;8;3;5.0;"0";2;1;"";""
5196;"2015-09-23 12:44:28";"";5196;"SS-77/AB/1";"Kastriya Kalayanmand";700.0;340.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;49.0;"1";17.74738;83.31251;9130032453.0;1;1;1;9.0;"2";2;1;"";""
5060;"2015-09-23 12:49:04";"";5060;"           SS-264B/1";"Aapughar Down , Siva";1800.0;600.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;21.0;"1";17.7443;83.307;9130032029.0;1;1;1;7.0;"2";2;1;"";""
5189;"2015-09-23 12:54:43";"";5189;"pam Road,SS-78/B/1/3";"KshatriyaKlanamanda";900.0;440.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;26.0;"1";17.7419;83.31178;9130031865.0;1;1;1;9.0;"2";2;1;"";""
5228;"2015-09-23 12:59:21";"";5228;"SS-232/B/1Lalvenhim";" TATA Retreat OPP";570.0;270.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;45.0;"1";17.74099;83.316807;9130031712.0;1;1;1;9.0;"2";2;1;"";""
8981;"2015-09-23 12:59:21";"";8981;"Jamnagar";"Ramkuva Street, Bang";12047.0;4885.0;0.0;0.0;153.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;9146053250.0;6;8;1;13.0;"0";2;1;"";""
5231;"2015-09-23 13:04:16";"";5231;"SS-57/B/2PAPA Home";"For Girls Beside";1390.0;650.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;65.0;"1";17.74099;83.316807;9130031784.0;1;1;1;9.0;"2";2;1;"";""
5225;"2015-09-23 13:04:16";"";5225;"SS-168A/1";"North ExtensionCentr";1220.0;580.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;41.0;"1";17.74099;83.316807;9130031762.0;1;1;1;9.0;"2";2;1;"";""
8982;"2015-09-23 13:12:31";"";8982;"jamnagar";"Pancheshwer tower";23021.0;9365.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0.0;"";22.46818;70.073388;9146053256.0;6;8;3;9.0;"0";2;1;"";""
5149;"2015-09-23 13:23:06";"";5149;"ChildrenParSS-180A/2";"AlluriSeetharamaraju";1490.0;710.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;39.0;"1";17.74713;83.31183;9130032650.0;1;1;1;9.0;"2";2;1;"";""
8983;"2015-09-23 13:27:04";"";8983;"jamnagar";"anabava chaklo ";18602.0;7560.0;0.0;0.0;239.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9146053260.0;6;8;3;9.0;"0";2;1;"";""
8984;"2015-09-23 13:42:13";"";8984;"jamnagar";"Nagnath Gate,Nr Sish";16263.0;6625.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0;"LED STL";22.463157;70.062614;9146053212.0;6;8;3;10.0;"0";2;1;"";""
8985;"2015-09-23 13:56:40";"";8985;"Jamnagar";"Chandi Bazar";25695.0;10435.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;"";22.465136;70.07709;9075053805.0;6;8;3;9.0;"0";2;1;"";""
8986;"2015-09-23 14:11:56";"";8986;"Jamnagar";"Near Mandvi Tower (C";18641.0;7545.0;0.0;0.0;250.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9146053265.0;6;8;3;9.0;"0";2;1;"";""
8987;"2015-09-23 15:05:23";"";8987;"Jamnagar";"Near Tan Batti";23596.0;9640.0;0.0;0.0;218.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;7388171304.0;6;8;3;10.0;"0";2;1;"";""
8988;"2015-09-23 15:12:14";"";8988;"Jamnagar";"Near Kalavad Gate";16927.0;6915.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;0.0;6;8;3;12.0;"0";2;1;"";""
5278;"2015-09-23 15:27:41";"";5278;"SS-206/A/1GYM Backsi";"Santhipuram Nice Guy";550.0;270.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;25.0;"1";17.736;83.305;9130032540.0;1;1;1;12.0;"2";2;1;"";""
1867;"2015-09-23 15:33:23";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
5179;"2015-09-23 15:34:14";"";5179;"chamundeswaSS-17/A/2";"SBI/CanaraBanks,Sri";70.0;40.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;40.0;"1";17.73644;83.30474;9130031867.0;1;1;1;12.0;"2";2;1;"";""
5276;"2015-09-23 15:42:31";"";5276;"SS-17/A/2(new pole)";"Santhipuram, Maruthi";270.0;130.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;33.0;"1";17.73704;83.30526;9130032381.0;1;1;1;12.0;"2";2;1;"";""
2134;"2015-09-23 15:44:18";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
5112;"2015-09-23 15:44:18";"";5112;"SS-70/A/2";"Sankhu Chakara Nilya";500.0;240.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;34.0;"1";17.74414;83.31361;9130032672.0;2;2;1;9.0;"2";2;1;"";""
5224;"2015-09-23 15:48:38";"";5224;"Beside,SS-230B/1";"Navya Construction";540.0;260.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;33.0;"1";17.74099;83.316807;9130031770.0;1;1;1;9.0;"2";2;1;"";""
5275;"2015-09-23 15:49:31";"";5275;"SS-62/ABSBI BankBack";" Sri Chamundeshwari";930.0;450.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;30.0;"1";17.73657;83.30377;9130032134.0;1;1;1;12.0;"2";2;1;"";""
5213;"2015-09-23 15:56:22";"";5213;"SS-3/A/3";"NRI Hospital , INDIA";1320.0;620.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;56.0;"1";17.74131;83.30784;9130032402.0;1;1;1;11.0;"2";2;1;"";""
5274;"2015-09-23 15:56:22";"";5274;"SS-61/A";"Opp Katta Enclave";1890.0;920.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;35.0;"1";17.736;83.303;9130032092.0;1;1;1;12.0;"2";2;1;"";""
2536;"2015-09-23 16:05:11";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
8989;"2015-09-23 16:05:11";"";8989;"jamnagar";"Randhal Nagar Ramesh";26988.0;10920.0;0.0;0.0;358.0;0.0;0.0;0.0;0.0;0.0;"LED STL";22.463157;70.062614;9130032291.0;6;8;3;2.0;"0";2;1;"";""
8990;"2015-09-23 16:06:05";"";8990;"Jamnagar";"Near Darbar Ghad";16317.0;6685.0;0.0;0.0;136.0;0.0;0.0;0.0;0.0;0.0;"LED";22.464214;70.080307;7388171304.0;6;8;3;11.0;"0";2;1;"";""
5280;"2015-09-23 16:08:45";"";5280;"SS-142B/5,";"Pallavi A2-ppartment";1760.0;840.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;76.0;"1";17.73631;83.30647;9130031726.0;1;1;1;12.0;"2";2;1;"";""
8991;"2015-09-23 16:12:18";"";8991;"Jamnagar";"Opp Mental Hospital";32936.0;13360.0;0.0;0.0;404.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9146053241.0;6;8;3;4.0;"0";2;1;"";""
5194;"2015-09-23 16:16:04";"";5194;"SS-226/AB/2";"80ft Road Ending";1280.0;620.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;56.0;"1";17.734;83.303;9130032406.0;1;1;1;12.0;"2";2;1;"";""
8992;"2015-09-23 16:26:53";"";8992;"Jamnagar";"Maruti Appartment, N";34258.0;14395.0;0.0;0.0;169.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;0.0;6;8;3;5.0;"0";2;1;"";""
8993;"2015-09-23 16:42:18";"";8993;"Jamnagar";"Divan Khan,Bava Gor ";13589.0;5495.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0.0;"";22.463157;70.062614;7888007624.0;6;8;3;10.0;"0";2;1;"";""
5282;"2015-09-23 16:49:32";"";5282;"SS-20/A/3";"Sai baba Temple";620.0;300.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;"1";17.73669;83.30605;9130032540.0;1;1;1;12.0;"2";2;1;"";""
8994;"2015-09-23 16:56:54";"";8994;"Jamnagar";"Near Laxmi Petrol Pu";15853.0;6415.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0;"LED";22.458;70.0651;9146053291.0;6;8;3;13.0;"0";2;1;"";""
5182;"2015-09-23 17:03:13";"";5182;"AkkayyapalSS-275/B/1";"opp.MunicipalSchool,";1620.0;780.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;56.0;"1";17.737;83.301;9130032855.0;1;1;1;12.0;"2";2;1;"";""
8995;"2015-09-23 17:12:19";"";8995;"Jamnagar";"Navagam Ghed Laxmi A";18545.0;7495.0;0.0;0.0;309.0;0.0;0.0;0.0;0.0;0.0;"";22.4587;70.06516;9146053281.0;6;8;3;4.0;"0";2;1;"";""
5281;"2015-09-23 17:22:14";"";5281;"SS-185/B/1 Side";"Muncipal School Back";730.0;350.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;35.0;"1";17.736;83.301;9130032401.0;1;1;1;12.0;"2";2;1;"";""
8996;"2015-09-23 17:26:47";"";8996;"Jamnagar";"Near Tan Darvaja";19545.0;8070.0;0.0;0.0;156.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;7888007622.0;6;8;3;10.0;"0";2;1;"";""
5273;"2015-09-23 17:42:54";"";5273;"owRoom,SS-210/A/4/1";"NearGurudwaraHansaSh";530.0;270.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;30.0;"1";17.73672;83.30621;9130032568.0;1;1;1;12.0;"2";2;1;"";""
8997;"2015-09-23 17:43:45";"";8997;"jamnagar";"Dharar Naga 2, Puliy";19316.0;7830.0;0.0;0.0;221.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;2.0;"0";2;1;"";""
5279;"2015-09-23 17:52:49";"";5279;"DF-54/A/1MuncipalSco";"Near Venugopal Templ";620.0;300.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;"1";17.737;83.3;9130032979.0;1;1;1;12.0;"2";2;1;"";""
5107;"2015-09-23 17:59:49";"";5107;"SS-334/A/5";"Akkaipalem , Maszid ";400.0;220.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;31.0;"1";17.73442;83.3022;9130031924.0;1;1;1;12.0;"2";2;1;"";""
8998;"2015-09-23 18:15:02";"";8998;"Jamnagar";"Near Setavad";22089.0;8945.0;0.0;0.0;274.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;7888007627.0;6;8;3;13.0;"0";2;1;"";""
8999;"2015-09-23 18:15:04";"";8999;"Jamnagar";"Samrajyat Appartment";16125.0;6585.0;0.0;0.0;148.0;0.0;0.0;0.0;0.0;0.0;"LED";22.4621;70.06342;9146053240.0;6;8;3;5.0;"0";2;1;"";""
9000;"2015-09-23 18:15:05";"";9000;"jamnagar";"DKV College";22705.0;9595.0;0.0;0.0;208.0;0.0;0.0;0.0;0.0;0.0;"";22.463;70.062;9130032927.0;6;8;3;3.0;"0";2;1;"";""
9001;"2015-09-23 18:28:41";"";9001;"Jamnagar";"Crystal Mall,Khodiya";25915.0;10900.0;0.0;0.0;138.0;0.0;0.0;0.0;0.0;0.0;"LED";22.489;70.0692;9146053294.0;6;8;3;5.0;"0";2;1;"";""
9002;"2015-09-23 18:35:41";"";9002;"Jamnagar";"Vaishali chowk ek de";19861.0;8085.0;0.0;0.0;238.0;0.0;0.0;0.0;0.0;0.0;"LED";22.468;70.0691;9075035867.0;6;8;3;1.0;"0";2;1;"";""
9003;"2015-09-23 18:56:16";"";9003;"Jamnagar";"Bedi Dhari Area, Mus";8487.0;3445.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9130033259.0;6;8;3;1.0;"0";2;1;"";""
9004;"2015-09-23 18:58:29";"";9004;"Jamnagar";"Bedeshwar, Dharar Na";15396.0;6280.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;9146053246.0;6;8;3;1.0;"0";2;1;"";""
5229;"2015-09-23 19:21:56";"";5229;"SS-209/B/1Royal";"Hights Seethamadhara";870.0;420.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;70.0;"1";17.71148;83.3025;9130031809.0;1;1;1;9.0;"2";2;1;"";""
9005;"2015-09-23 19:26:29";"";9005;"Jamnagar";"Kishan Chowk";37171.0;15065.0;0.0;0.0;497.0;0.0;0.0;0.0;0.0;0.0;"LED";22.4635;70.0684;9075035979.0;6;8;3;13.0;"0";2;1;"";""
5227;"2015-09-23 20:16:51";"";5227;"SS-23/A/6";"HDFC Bank,RightSidRd";1800.0;850.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;61.0;"1";17.74273;83.30874;9130032593.0;1;1;1;9.0;"2";2;1;"";""
9006;"2015-09-23 20:48:51";"";9006;"Jamnagar";"Ranjit Road, Near Pa";10722.0;4360.0;0.0;0.0;123.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;9075030611.0;6;8;3;9.0;"0";2;1;"";""
9007;"2015-09-23 20:50:38";"";9007;"Jamnagar";"Near Fatmabai Masjid";19765.0;8025.0;0.0;0.0;272.0;0.0;0.0;0.0;0.0;0.0;"LED";22.4635;70.0684;9075036029.0;6;8;3;12.0;"0";2;1;"";""
9008;"2015-09-23 21:33:51";"";9008;"Jamnagar";"Ward No 10,Kadiya wa";13085.0;5295.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;9130032264.0;6;8;3;10.0;"0";2;1;"";""
9009;"2015-09-23 21:33:53";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9010;"2015-09-23 23:25:28";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9011;"2015-09-23 23:26:26";"";9011;"Jamnagar";"Near Ganiwad,chanchi";20434.0;8280.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0;0.0;"LED STL";22.463157;70.062614;9075036072.0;6;8;3;12.0;"0";2;1;"";""
9012;"2015-09-23 23:27:20";"";9012;"Jamnagar";" Digvijay Plot No 49";19785.0;7995.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0;0.0;"LED";22.4563;70.0684;9146053266.0;6;8;3;15.0;"0";2;1;"";""
9013;"2015-09-23 23:41:51";"";9013;"Jamnagar";"Dharar Nagar-1, Near";14963.0;6065.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0.0;"LED";22.4587;70.0695;7388171304.0;6;8;3;1.0;"0";2;1;"";""
9014;"2015-09-23 23:56:51";"";9014;"Jamngar";"Bedeshwar way bridge";22572.0;9110.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0;0.0;"3";22.45877;70.0655;9130032273.0;6;8;3;1.0;"0";2;1;"";""
9015;"2015-09-24 00:12:38";"";9015;"Jamnagar";"Maru Kansara, Dwrkad";37725.0;16000.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;"LED";22.463157;70.062614;9146053294.0;6;8;3;16.0;"0";2;1;"";""
9016;"2015-09-24 00:26:55";"";9016;"jamnagar";"Gokul Avash Yojana";34449.0;13990.0;0.0;0.0;388.0;0.0;0.0;0.0;0.0;0.0;"3";22.463157;70.062614;9146053264.0;6;8;3;7.0;"0";2;1;"";""
9017;"2015-09-24 00:42:27";"";9017;"Bhoiwada";"behind subhash nagar";23422.0;9500.0;0.0;0.0;263.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;12.0;"0";2;1;"";""
9018;"2015-09-24 00:56:40";"";9018;"Jodiya Bhunga";"Jamnagar";13141.0;5335.0;0.0;0.0;131.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;7888006679.0;6;8;3;1.0;"0";2;1;"";""
9019;"2015-09-24 01:12:00";"";9019;"Jadeshwar Park";"Jamnagar";5.0;3.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;"LED";22.470702;70.05773;7888007659.0;6;8;3;5.0;"0";2;1;"";""
9020;"2015-09-24 01:27:22";"";9020;"Jamnagar";"SriSwamiNarayanMandi";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;0.0;"0";2;1;"";""
9021;"2015-09-24 01:42:13";"";9021;"Jamnagar";"Lord Shiva Residancy";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9022;"2015-09-24 01:57:22";"";9022;"Jamnagar";"Hariya College";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;0.0;"0";2;1;"";""
9023;"2015-09-24 02:11:44";"";9023;"Jamnagar";"Sadhna Mill Chali 2";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9024;"2015-09-24 02:27:23";"";9024;"Jamnagar";"Samrpan High Mast";12070.0;4970.0;0.0;0.0;146.0;0.0;0.0;0.0;0.0;0.0;"";22.469255;70.060322;9130049854.0;6;8;3;7.0;"0";2;1;"";""
9025;"2015-09-24 02:42:03";"";9025;"Jamnagar";"Wollen mill High Mas";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470187;70.060322;9130049854.0;6;8;3;0.0;"0";2;1;"";""
9026;"2015-09-24 02:57:40";"";9026;"navagam dhed Nagar";"Nilkanth Temple";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470197;70.060422;0.0;6;8;3;0.0;"0";2;1;"";""
9027;"2015-09-24 03:12:25";"";9027;"DKV High Mass";"JMC";500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;0.0;"0";2;1;"";""
5193;"2015-09-24 03:28:24";"";5193;"ramattRdSS-169/A/5/1";"MaruthiSuzuki,Shanka";430.0;210.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;26.0;"1";17.73353;83.30409;9130032037.0;1;1;1;12.0;"2";2;1;"";""
9028;"2015-09-24 04:33:46";"";9028;"Patniwad near water ";"JMC";500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.472702;70.05763;0.0;6;8;3;0.0;"0";2;1;"";""
9029;"2015-09-24 04:34:49";"";9029;"Jamnagar";"Samarpan overbridge";2000.0;950.0;950.0;2000.0;32.0;32.0;32.0;20.0;20.0;20.0;"";17.789787;83.384666;7447404746.0;6;8;3;0.0;"2";2;1;"";""
9030;"2015-09-24 04:41:45";"";9030;"Lakhota lake near ta";"Jamnagar";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;9.0;"0";2;1;"";""
9031;"2015-09-24 04:56:49";"";9031;"Bedi high mass";"Jamnagar";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;1.0;"0";2;1;"";""
9032;"2015-09-24 05:12:27";"";9032;"JMC ";"Jamnagar";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9033;"2015-09-24 05:26:51";"";9033;"Madhapur salt";"Jamnagar";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9034;"2015-09-24 05:27:58";"";9034;"Nr Krishna Soda Shop";"Jamnagar - Nageri Rd";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9035;"2015-09-24 05:28:00";"";9035;"Nr.Mehul Cinema";"Jamnagar-Rajivnagr";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;0.0;"0";2;1;"";""
9036;"2015-09-24 05:29:03";"";9036;"Nr Ashpura Hotel";"Jamnagar - Vijay Ngr";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9037;"2015-09-24 05:30:09";"";9037;"JMC Himat Nagar";"dental Hospital road";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9038;"2015-09-24 05:42:20";"";9038;"er Bridge Light";"Nr Samnpan chokdi Ov";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;3;0.0;"0";2;1;"";""
9039;"2015-09-24 05:57:29";"";9039;"Super Furniture";"Dhananjay Society Nr";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";22.470702;70.05773;0.0;6;8;1;0.0;"0";2;1;"";""
9040;"2015-09-24 06:12:26";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9041;"2015-09-24 06:27:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9042;"2015-09-24 06:42:41";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9043;"2015-09-24 07:28:22";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9044;"2015-09-24 07:43:20";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9045;"2015-09-24 08:28:25";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9046;"2015-09-24 08:29:08";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9047;"2015-09-24 08:30:03";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9048;"2015-09-24 08:41:39";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9049;"2015-09-24 08:56:31";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
9050;"2015-09-24 09:11:31";"";0;"";"";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"";17.789787;83.384666;0.0;0;0;3;0.0;"";2;0;"";""
